id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
UgwWyM82cPiODaefwuB4AaABAg,Mr Nick,1 year ago,1523820883361,RIP V6 but All in all..very good. The look is growing on me if i were to buy a accord this would be the one. But why dont sedans offer a full separate climate control for rear seat passengers,0,false,0,,,,,,
Ugx-5nQ9v2Z9en0OoVN4AaABAg,Jeevraj,1 year ago,1523820883364,Accord is that you? What the hell happened to you man,1,false,0,,,,,,
UgwuPyHF0VW9MgNUhbR4AaABAg,ndlsumr,1 year ago,1523820883366,"Incredibly informative and detailed review.  Thanks.  As far as the Accord Coupes, it seems Honda never made much of an effort to make them sporty and engaging.",0,false,0,,,,,,
UgySEsH8JBZyYpWt-D14AaABAg,just anotherone,1 year ago,1523820883368,Why this shit look like a civic? Damn they just lost another customer.,1,false,0,,,,,,
UgxCW_AzM1idHg7tryN4AaABAg,Shafiq Shah,1 year ago,1523820884608,Looks like a 4 series from the side,0,false,0,,,,,,
Ugxs6vSOLgw4hmiXj5l4AaABAg,Christian Lamey,1 year ago,1523820884611,2 MPG difference vs V6? Thats disappointing. That could literally all be in the gearing ratios with those 4 extra gears and not the engine...RIP V6 :(,10,false,0,,,,,,
UgwaZz3qQ3h7bRGM3jB4AaABAg,M S,1 year ago,1523820884612,20yrs late on releasing the type-r from honda,1,false,0,,,,,,
Ugx034dvFa9xGKz4VBF4AaABAg,FSAPO,1 year ago,1523820884614,So let's see. The interior sucks compared to the new Camry. It has way less features. The Camry offers red leather and a pano moon roof. The Camry has a much better dash panel with a HUD. The Camry has a v6 which will probably be slower off the line than the new Accord but will smoke it at higher speeds. I think Honda got really lazy with this new Accord.,2,true,1,,,,,,
,,,,,,,,Ugx034dvFa9xGKz4VBF4AaABAg.8YEouqYH4OD8a2DYLJSm9S,William maddox,1 year ago,1523820884885,"The interior of the Camry is tacky, especially the dash and with the red leather. In a comparison test the V-6 Camry did not smoke the Accord 2.0T.",1
UgzsAZWb6zLNYWchU4F4AaABAg,wing 0,1 year ago,1523820884617,Well I am very interested in the motor with the manual transmission bc I am going to put this engine in my 1995 accord cope since high school lol,0,false,0,,,,,,
UgyzgrBpMDgeQybTt2l4AaABAg,Phillip Pagel,1 year ago,1523820884619,This review was 29 minutes too long. Boring!,0,false,0,,,,,,
Ugwz8pNfW85ux2YNsKB4AaABAg,Michael Elliott,1 year ago,1523820884621,so a civic ext has heated seats but the accord sport doesn't?,0,false,0,,,,,,
Ugyz3tATHb0Zc5m4XVp4AaABAg,Min Lee,1 year ago,1523820884623,"Now, which one should I get between 2.0T accord MT & Civic Si 9th gen?",0,false,0,,,,,,
UgxPYxXVtMQmx8RLthR4AaABAg,Mark Serrano,1 year ago,1523820884625,"You stop and everything in your accord flies around. LOL that the accord, not perfect but I love it.",0,false,0,,,,,,
Ugz6RtCLCJRlKazFv554AaABAg,Confucius Say,1 year ago,1523820884627,style is great not sure about the wheels looks kinda starnge,0,false,0,,,,,,
UgyeEc-gAFLyQZLK3Sd4AaABAg,Lincoln Project,1 year ago,1523820884629,Lmaaaoo they took a lot of styling from a charger im done,0,false,0,,,,,,
UgxKP2qprhMUfYUVN654AaABAg,Elliot Jay,1 year ago,1523820884631,That blue Accord sport is changing my mind about this car for the better.,0,false,0,,,,,,
UgwMbRQRPLabbWP382V4AaABAg,Lincoln Project,1 year ago,1523820884633,Why does it look like they copied the dodge charger front,0,false,0,,,,,,
UgzxANf4nYPepRS9SzJ4AaABAg,Ronald K. Wiley Jr.,1 year ago,1523820884635,"Aftermarket, I'm sure, will take care of odd rear end.",0,false,0,,,,,,
UgwqUA70Sfw7o36KlMd4AaABAg,Jay Win,1 year ago,1523820884637,"This is the best review and most view of the new Accord videos. It turns out good, it just a matter of time people will get use to the new style.",3,false,0,,,,,,
UgyKyPx9nTu-94Nt3yt4AaABAg,freddy meza,1 year ago,1523820884639,I think the legacy still does it to,0,false,0,,,,,,
UgyTpEyg41k41pHRkch4AaABAg,Ronald K. Wiley Jr.,1 year ago,1523820884641,"YES, YES, YES! FINALLY a reliable, affordable, powerful, manual, roomy, sedan! Goodbye G8... hello Accord!",0,false,0,,,,,,
UgxO6Wh4uMMoMDrbEcR4AaABAg,SPORT 41,1 year ago,1523820884643,very good review  Sofyan,0,false,0,,,,,,
Ugz1p99D5serglAl_qJ4AaABAg,guanacomaje,1 year ago,1523820884645,"I would've liked this Accord if they had kept the rear design the same as the 9th gen. 
The front end don't look too bad. The rear end tho, ugghhh, looks like the Civics and Odysseys.  Honda just got lazy.",15,true,1,,,,,,
,,,,,,,,Ugz1p99D5serglAl_qJ4AaABAg.8YEkSGHr7sK8ayOIMdR8XY,Trap,1 year ago,1523820884908,guanacomaje It actually looks better if you see it in person...,0
UgydE4Px_Wl_JSoM6Ed4AaABAg,Dr Pina,1 year ago,1523820884648,Finally they got rid of the 2 display system,0,false,0,,,,,,
UgxzWGuPCCmqsGDXccF4AaABAg,Bring that bass here,1 year ago,1523820885487,Didn't know Honda made a charger,0,false,0,,,,,,
UgyJy3A_Xz8jl2t9YY14AaABAg,Nickfinity,1 year ago,1523820885489,"10:51, the car’s twin",0,false,0,,,,,,
Ugz_bKnmsheA89TtcC54AaABAg,YoutubeHub,1 year ago,1523820885491,Please do the 2018 Mazda 3,0,false,0,,,,,,
UgwwXPZbr1q_49VZv0l4AaABAg,Robert B.,1 year ago,1523820885493,Great review! I definitely need to check out the 2.0T Sport.,0,false,0,,,,,,
UgwG-05ZXi6qRwT6-YZ4AaABAg,Nickfinity,1 year ago,1523820885496,"TBH, looks like a Chevy Malibu",1,false,0,,,,,,
UgwtdwpYjbx3mzRevmx4AaABAg,Walid Mandil,1 year ago,1523820885498,This car is aids.. honda fucked up re make #2k19,0,false,0,,,,,,
Ugz4wX-IOJDKwghJ7-t4AaABAg,m turley,1 year ago,1523820885500,No v6 or coupe.. That sucks.. I love my 15 v6 coupe with tasteful mods,0,false,0,,,,,,
UgwPxAdrLPxoyGxMxVV4AaABAg,Simple Frankie,1 year ago,1523820885502,I dont like it ill keep my 2016 accord sport.. it lools better,0,false,0,,,,,,
UgxakXNwJtSHctiosIF4AaABAg,Avid Enduro,1 year ago,1523820885504,great review bro. Delivered again.,0,false,0,,,,,,
UgxtXNee8JWyzlJCzoZ4AaABAg,o0Go_2_Sleep0o •,1 year ago,1523820885506,Honda has been very disappointing lately When the hell is Honda going to make an actual JDM  redo. The new models just look like shit and basic,0,false,0,,,,,,
UgxhqI7mj7xPGaSxVEp4AaABAg,Csab,1 year ago,1523820885508,How is honda manages  to have this turbo run on regular shit gas? When every turbo engine needs premium fuel??,0,false,0,,,,,,
Ugyh6_o6DPQZVjhcT_Z4AaABAg,Csab,1 year ago,1523820885510,Cmon man this is not a choice they going away from the V6  they had left with no option but to use a turbo engine! ! Its a fuckan agreement ...,0,false,0,,,,,,
UgxW_4V-cHEgPoMTeTp4AaABAg,Sushi,1 year ago,1523820885512,"dang, why buy a low trim Acura when you can buy a high trim Honda",1,false,0,,,,,,
UgwmtevldnybO3DQ1294AaABAg,Octavio Guzman,1 year ago,1523820885514,"It's like a poor man's 5 Series in many ways.....I like it and have owned a shit ton of Hondas, but FWD sucks",0,false,0,,,,,,
Ugzfv0CCl3vxPr0tu914AaABAg,CarShow210,1 year ago,1523820885516,The look is starting to grow on me.  Especially the Sport.,0,false,0,,,,,,
UgzwWlTa1KdcUcFZL_l4AaABAg,Nightt HAwkk,1 year ago,1523820885532,Wow looks UGLY Af...the 2016 design looks more luxuries...,0,false,0,,,,,,
UgxEusVzKPnJ4WQIUT94AaABAg,K Cho,1 year ago,1523820885534,"It is a FAMILY SEDAN. You should have had some highway driving with 6th gear to see how it feels like with LONG ROAD TRIP WITH FAMILY!!! It is sad that every reviews now all talk about power and driving dynamics which are important but not what the buyers are actually looking for. It is a Family Sedan with Manual shift which offers a great nostalgia for 30-50 fathers with kids who take long road trips with family while enjoying daily work driving. This review showed Almost NONE of the new info that I was looking for. I knew how HONDA will drive. EVERYONE who look at this video do. I think what reviewers need to do with this type of cars is have several passengers with luggage on the back, and drive up hills, down hills, and HIGHWAY and listen what others think and feel.",0,false,0,,,,,,
UgwGmCGKg1W70hRHmBV4AaABAg,G Stroud,1 year ago,1523820885536,Wow I like,0,false,0,,,,,,
Ugy1hPuyymFe_6ajUBh4AaABAg,J Kav,1 year ago,1523820885538,2018/19. Most to all models in this segment. Will be new or heavily updated. Like to see what the others can bring to the table. Like your reviews bud. Keep up the good work.,1,false,0,,,,,,
UgytCaJBLANVm2xddKB4AaABAg,Cyber Profiler,1 year ago,1523820885540,annoying? how many times do you need to look at your fuel gauge?,0,false,0,,,,,,
UgxzdqFUuDpH46Eqn6l4AaABAg,J Kav,1 year ago,1523820886015,In the last few years. Family mid-size sedans have come a long way. Some are better than others. But. You can't go wrong with either choice. Glad to see that you can get a manual with the bigger engine.,1,false,0,,,,,,
Ugw5DqZYHji0gUuBwfp4AaABAg,ArExsTee,1 year ago,1523820886017,**sitting here waiting for Mazda to give me a ZoomZoom a turbo hell a rotery in the 2018 Six,0,false,0,,,,,,
Ugydd0tdeFGYyFudfMd4AaABAg,Michael Faherty,1 year ago,1523820886019,@redlinereviews can you get 2.0t sport with 10 speed auto?,0,false,0,,,,,,
UgylmSvkzrRS25k9crh4AaABAg,Angel,1 year ago,1523820886021,Honda's DRL LED Strips Suck...  They Die Before 10k miles,0,false,0,,,,,,
Ugw7wHQRJHA_1DIXESV4AaABAg,Kenny Byerly,1 year ago,1523820886023,"Ooh, the trunk fits a watch.",0,false,0,,,,,,
Ugyt8JVL_bfFEOHj1Vl4AaABAg,21 Gun Salute,1 year ago,1523820886026,step 1: buy new wheels,0,false,0,,,,,,
UgzGZSrTRsumBN7-wvp4AaABAg,Jason Sonic V,1 year ago,1523820886029,"So ugly, looks like a flat iron.",0,false,0,,,,,,
UgxIc_CDgSy417Qd3K94AaABAg,Eli Yang,1 year ago,1523820886033,"Holy crap, the throws on that Sport 2.0T were suuuper long!",0,false,0,,,,,,
UgwCqyGdflyHC2aaFs14AaABAg,bliglum,1 year ago,1523820886037,"I feel the odd one out in preferring the look of this new Accord to the new Camry. I simply find the Accord a bit fresher looking, slightly classier, less aggressive. I prefer the interior of the Camry though.",0,false,0,,,,,,
UgyfQL6PaouVDbk73L54AaABAg,CaitsChannel,1 year ago,1523820886040,"I just picked up a 2017 Accord EX and glad I did while they're still in stock (and got a great price for it!) -- not really loving the design of this one, I prefer the dual screen and the back on this one is just awful!",0,false,0,,,,,,
UgwfqmekvkuN7zqD8U94AaABAg,unr1,1 year ago,1523820886044,You didn’t show the Honda sensing in the manual transmission like you said you would 😕,0,false,0,,,,,,
UgwS5w17XcgsE6zqClZ4AaABAg,Ebere Ugwanyi Jr.,1 year ago,1523820886048,So does Honda offer a 10-speed auto with the sport as well or will just have the 6-speed for the sport trim? 🤷🏿‍♂️🤷🏿‍♂️🤷🏿‍♂️,0,false,0,,,,,,
UgzDR81bp9QFqelWJ_14AaABAg,buildmorefarms100,1 year ago,1523820886051,Big as a limousine!,0,false,0,,,,,,
Ugz_QPIbMjAxwlE5v8Z4AaABAg,Tcho Laury,1 year ago,1523820886054,Really impressive ! Hondata flashpro would make that power better !!,1,false,0,,,,,,
UgzQckElK0B17kj_gAx4AaABAg,The Real Cody Bersick,1 year ago,1523820886056,its actually mad nice yo,0,false,0,,,,,,
Ugzi6h7AD6Y9IfxfCgx4AaABAg,B P,1 year ago,1523820886058,"Filing my resignation as a honda fan, things went down hill after 2010. Hello toyota and nissan, what you got?",40,true,33,,,,,,
,,,,,,,,Ugzi6h7AD6Y9IfxfCgx4AaABAg.8YEYOvwc21v8YMjQWfaxf8,Sean Roose,1 year ago,1523820886597,B P I'll probably abandon Nissan because they don't offer 6MT in the Altima or maxima. Accord is the only one now with 6MT.,12
,,,,,,,,Ugzi6h7AD6Y9IfxfCgx4AaABAg.8YEYOvwc21v8YvTygH99a5,jonathan brewer,1 year ago,1523820886600,That is how I felt when I watched the unveiling of it... Saw it today in person and it is a freaking game changer. The car is magnificent.,3
,,,,,,,,Ugzi6h7AD6Y9IfxfCgx4AaABAg.8YEYOvwc21v8Z-uC1NJvVU,Drupp12,1 year ago,1523820886603,they ain't got shit either toyota sucks and nissan really doesn't have nothing special anymore either.  To be honest most cars are weak these days all around,3
,,,,,,,,Ugzi6h7AD6Y9IfxfCgx4AaABAg.8YEYOvwc21v8ZDRCOn1I5L,Nissan and Infiniti Supercharged and Turbocharged,1 year ago,1523820886606,B P welcome to the family we have the altima s sl sv sr and midnight edition,1
,,,,,,,,Ugzi6h7AD6Y9IfxfCgx4AaABAg.8YEYOvwc21v8ZDROq75i8B,Nissan and Infiniti Supercharged and Turbocharged,1 year ago,1523820886609,Drupp12 sucks hahahaha I had toyota before since 2001-2017 and they are great and awesome now i am nissan guy nissans are very impressive,0
,,,,,,,,Ugzi6h7AD6Y9IfxfCgx4AaABAg.8YEYOvwc21v8ZEiyDYekvb,B P,1 year ago,1523820886612,"Im attracted to nissan's 370z and Toyota's gt86. Im tired of owning fwd. That's about it i guess. The 90's were the golden era for the big 3 Japanese brands. But i can understand why they shifted markets. These companies dont make money on making sports cars, but cheap commuters instead.",2
,,,,,,,,Ugzi6h7AD6Y9IfxfCgx4AaABAg.8YEYOvwc21v8ZK6dabHP1t,poetmm,1 year ago,1523820886615,I love Honda but when I heard Honda is dropping the Coupe I am no longer a fan of theirs.smh,1
,,,,,,,,Ugzi6h7AD6Y9IfxfCgx4AaABAg.8YEYOvwc21v8ZTWbLCzdnE,Brandon Dreher,1 year ago,1523820886618,Nissan Sentra Series the fact that you're impressed by sentras and altimas says a lot about your low standards. Do you also only date girls in wheelchairs?,7
,,,,,,,,Ugzi6h7AD6Y9IfxfCgx4AaABAg.8YEYOvwc21v8Za8LPUNZhf,Frank Beanz,1 year ago,1523820886622,B P I looked at Altimas when I was in the market for a new car. They're beautiful on the outside. But I was far from impressed when I test drove it. Everything inside of it felt cheap. I ended up going with an Accord sport SE and I love it. I've pt 17k miles on it since the end of March this year and not a hiccup. I don't like the 2018s though. I feel like they look too much like the new gen civics.,1
,,,,,,,,Ugzi6h7AD6Y9IfxfCgx4AaABAg.8YEYOvwc21v8ZebMqm-upO,mujjuman,1 year ago,1523820886625,toyota and nissan are shit.,0
,,,,,,,,Ugzi6h7AD6Y9IfxfCgx4AaABAg.8YEYOvwc21v8ZehiHixZSr,Nissan and Infiniti Supercharged and Turbocharged,1 year ago,1523820886628,mujjuman hahahaha thats why trump is begging them to make more cars here in states and create jobs and not only that toyota and nissan lasts for a long time,0
,,,,,,,,Ugzi6h7AD6Y9IfxfCgx4AaABAg.8YEYOvwc21v8Zflrf8wkQ1,mujjuman,1 year ago,1523820886633,true they do last long,0
,,,,,,,,Ugzi6h7AD6Y9IfxfCgx4AaABAg.8YEYOvwc21v8Zsxy4xmykS,Calbenmike,1 year ago,1523820886638,"You missed out on their best gen, the 9th.",0
,,,,,,,,Ugzi6h7AD6Y9IfxfCgx4AaABAg.8YEYOvwc21v8Zv0YjmYpSQ,Louis Win,1 year ago,1523820886641,"Yes, Nissan welcomes you with the Altima! 10 years old 2.5L 4 cylinder with a CVT. Handles like a late 80s Cadillac and the engine whines like a broad on Saturday night. Zero gravity seats suck on long roadtrips.",0
,,,,,,,,Ugzi6h7AD6Y9IfxfCgx4AaABAg.8YEYOvwc21v8ZvkGCH0uf_,Joe Stanley,1 year ago,1523820886645,Check out the Elantra Sport,0
,,,,,,,,Ugzi6h7AD6Y9IfxfCgx4AaABAg.8YEYOvwc21v8ZvuDm8KrPj,Nissan and Infiniti Supercharged and Turbocharged,1 year ago,1523820886648,Joe Stanley Really Elantra sport bro come on bro there is no comparision the elantra sport is very inferior to the accord sport,1
,,,,,,,,Ugzi6h7AD6Y9IfxfCgx4AaABAg.8YEYOvwc21v8ZvuMWi4vsk,Nissan and Infiniti Supercharged and Turbocharged,1 year ago,1523820886651,Brandon Dreher its not the car that you have its how well you treat the woman so yeah,0
,,,,,,,,Ugzi6h7AD6Y9IfxfCgx4AaABAg.8YEYOvwc21v8ZvuRKeLSKB,Nissan and Infiniti Supercharged and Turbocharged,1 year ago,1523820886654,Louis Win thats why they say sale alot like hondas and toyotas,0
,,,,,,,,Ugzi6h7AD6Y9IfxfCgx4AaABAg.8YEYOvwc21v8ZvuZDAP9Sd,Louis Win,1 year ago,1523820886658,"Nissan Sentra Series Because Enterprise, Hertz, and Avis",0
,,,,,,,,Ugzi6h7AD6Y9IfxfCgx4AaABAg.8YEYOvwc21v8ZvvC8nhVYO,Nissan and Infiniti Supercharged and Turbocharged,1 year ago,1523820886674,Louis Win no sir you are wrong,0
,,,,,,,,Ugzi6h7AD6Y9IfxfCgx4AaABAg.8YEYOvwc21v8ZvvHROsWEG,Nissan and Infiniti Supercharged and Turbocharged,1 year ago,1523820886676,Louis Win because of realibility engineering and comfort toyotas hondas and nissans are ahead of their game,0
,,,,,,,,Ugzi6h7AD6Y9IfxfCgx4AaABAg.8YEYOvwc21v8ZwCxWzR7Lj,Joe Stanley,1 year ago,1523820886679,Nissan Sentra Series  Elantra Sport is new competition to the civic si. I’d add the Sentra nismo into this but 180 hp lol,0
,,,,,,,,Ugzi6h7AD6Y9IfxfCgx4AaABAg.8YEYOvwc21v8Zy8FiCbn2x,Nissan and Infiniti Supercharged and Turbocharged,1 year ago,1523820886683,Joe Stanley Elantra sport competition thats why you dont see them on the street and why people for decades prefer the civic si type r please no hyundai will ever compete with honda dude yeah 188hp and so what it competes with the 175 hp turbocharged civic dummy,0
,,,,,,,,Ugzi6h7AD6Y9IfxfCgx4AaABAg.8YEYOvwc21v8_-epXH6wit,Devin Tariel,1 year ago,1523820886687,You're not important enough to them for a resignation,0
,,,,,,,,Ugzi6h7AD6Y9IfxfCgx4AaABAg.8YEYOvwc21v8_0yAvg0vRy,Dan C,1 year ago,1523820886690,swr Nismo . Mazda 6 has manual and is better looking.,0
,,,,,,,,Ugzi6h7AD6Y9IfxfCgx4AaABAg.8YEYOvwc21v8_Bt_Q-nxTJ,Garrett Guedry,1 year ago,1523820886694,"Nothing, go to Subaru.",0
,,,,,,,,Ugzi6h7AD6Y9IfxfCgx4AaABAg.8YEYOvwc21v8_CW0qpHj0w,B P,1 year ago,1523820886697,"Here for the Popcorn you're right, my younger brother owns a 2017 sti. Subaru has potential",1
,,,,,,,,Ugzi6h7AD6Y9IfxfCgx4AaABAg.8YEYOvwc21v8aLzjipbixV,Proper,1 year ago,1523820886701,"B P hey! Am Toyota and I can offer panoramic sunroof, led turn signals, all automatic windows, led tail lights, red leather interior, a V6 engine!!blind spot monitor, rear cross traffic alert, smart key access with push button start, wireless charging available on the base models!!!!!",1
,,,,,,,,Ugzi6h7AD6Y9IfxfCgx4AaABAg.8YEYOvwc21v8aN9J-2P4OH,B P,1 year ago,1523820886704,"Proper Gods none of those things matter because its just vanity. All i care about is having rwd, the less add ons the better. I want a driver's car like the nsx or s2000.",1
,,,,,,,,Ugzi6h7AD6Y9IfxfCgx4AaABAg.8YEYOvwc21v8aN9_-wYqmC,Proper,1 year ago,1523820886709,B P we’ll be more specific next time,1
,,,,,,,,Ugzi6h7AD6Y9IfxfCgx4AaABAg.8YEYOvwc21v8aN9aoikxJn,Proper,1 year ago,1523820886712,B P I meant well,1
,,,,,,,,Ugzi6h7AD6Y9IfxfCgx4AaABAg.8YEYOvwc21v8aN9nhzSCjL,B P,1 year ago,1523820886715,"Proper Gods you're awesome, i know you did.",1
,,,,,,,,Ugzi6h7AD6Y9IfxfCgx4AaABAg.8YEYOvwc21v8aSuiMhlloQ,KDcars,1 year ago,1523820886719,2012 was the same Accord just different taillights..,0
Ugyzn9nhcAht0UjrO1d4AaABAg,Grant N,1 year ago,1523820886060,"Got rid of the lane watch, got rid of the sexy rear end of the old accord, got rid of the volume pad..Those roller volume adjust can collect tons of dirty and dusty on the inside. No thanks..",0,false,0,,,,,,
Ugw4c2EggLJ7SrbThCN4AaABAg,Tony Flores,1 year ago,1523820886063,Manual 6 speed YES!,0,false,0,,,,,,
UgyV4u6vrXAcOw2pvIJ4AaABAg,Mario Whyte,1 year ago,1523820886065,"We need an Accord Type R Now, Honda!!!!",0,false,0,,,,,,
Ugwbg31hH_Yd73u03F94AaABAg,Brian Wambua,1 year ago,1523820886067,Thank you for the review!! I've owned three Hondas but this 10th gen looks hideous. Interior looks nice. I will be buying another 9th gen.,0,false,0,,,,,,
UgyB8FF43hkzWIIosWp4AaABAg,បង ម៉ាប់,1 year ago,1523820887299,"I want to shift..with manual,the accord will last forever ...",0,false,0,,,,,,
UgycU_XEaoi2zg_n7sF4AaABAg,odaily,1 year ago,1523820887301,I have a Honda Accord coupe 2008 :),0,false,0,,,,,,
Ugy3fx8jsv3anmPh-Rt4AaABAg,Jaime Wang,1 year ago,1523820887316,Last gen accord looked better tbh...,0,false,0,,,,,,
UgzaMKmPOLQW5x3UEHx4AaABAg,Sinh Truong,1 year ago,1523820887327,Could you tell us what the lug pattern is? Is it 5x114 or 5x120 like the Acura models?,0,false,0,,,,,,
UgwIaeXwze1oY0QoJD14AaABAg,Sher e punjab,1 year ago,1523820887329,"It is very sad to see now that Japanese car manufacturers once upon a time were world leaders in making quality vehicles, unfortunately they make absolute junk nowadays apart from a few models. German cars are a different league now.",0,false,0,,,,,,
Ugwsi7iv3vLyejkecRV4AaABAg,salim murphy,1 year ago,1523820887341,"I wish the camry did a turbo 4 cylinder manual sports edition, like what the did for 2007 minus the turbo. 2007 they had 2 sports edition v6 auto and inline 4 manual.",1,false,0,,,,,,
UgwrrZGNchjTZhwgGPF4AaABAg,George Ferrer,1 year ago,1523820887343,"Here's my overview on the honda thanks to their automatic transmission failure reputation between 60,000 to 80,000 if you want a automatic buy a camry.",0,false,0,,,,,,
UgzLF6Vw7Pnfi0NOn0t4AaABAg,KHgoalkeeper21,1 year ago,1523820887345,"i finally understand why ur youtube channel is called ""redline""... it's to denote the ""REDLINE"" on the speedometer... wow im a fking genius (sarcasm fully intended).. took me a year ha",0,false,0,,,,,,
Ugx9-np_fb5VyV2eSGh4AaABAg,Mario G,1 year ago,1523820887347,looks like a sporty less ugly crosstour.....Not my cup of tea,0,false,0,,,,,,
Ugy-vMj7ecxDq4-PUCB4AaABAg,Motoring 90,1 year ago,1523820887349,"Meh, I kinda miss the subdue and pursposeful look of the older one",0,false,0,,,,,,
UgyvA0WYHPPFXqMmrn94AaABAg,Ryan Columbano,1 year ago,1523820887350,"Honestly, everything but the rear looks great",0,false,0,,,,,,
UggOZ9q-ie5Sy3gCoAEC,ozzy B,1 year ago,1523820887353,Honda Rs7 lol,0,false,0,,,,,,
Ugx0b2limAh3H7qAon54AaABAg,Kenny P,1 year ago,1523820887354,"That's not an accord, it's civic in the front and Hyundai in the back, ugliest accord ever built",1,false,0,,,,,,
Ugw2cGmZruCt5eQ6YVd4AaABAg,WirelessCraze,1 year ago,1523820887356,"If they are going to use a digital dash they should go all the way, looks so bad",0,false,0,,,,,,
Ugz22m5Sm8IxE8bIyPN4AaABAg,34skyline,1 year ago,1523820887358,wait for the refresh they tend to look way better anyways,0,false,0,,,,,,
UgzRSdShIdCSSdN9yN14AaABAg,Ruemon Bhattacharyya,1 year ago,1523820887360,Mount Washington NH is the best place to film a car video!,0,false,0,,,,,,
Ugy7WWLmUlHvfb8KiBh4AaABAg,George Ferrer,1 year ago,1523820887361,"I use to love honda till now, I rather buy the camry. So disappointed.",1,false,0,,,,,,
UgyHqBgEvlOnCE0j8314AaABAg,jacob rcow,1 year ago,1523820887363,i love this car but the wrx/sti do everything that this does and they're faster with AWD,0,true,1,,,,,,
,,,,,,,,UgyHqBgEvlOnCE0j8314AaABAg.8YERiUte__x8YJpstxm-5q,oldtwins,1 year ago,1523820887655,"WRX is nowhere in the same type of car category.  It's a far smaller car, far less luxurious, and honestly looks like it's best days have pass by it a long time ago.",1
UgxqL_wKj01hY3lI5pt4AaABAg,James Russo,1 year ago,1523820887365,Did you get a chance to video the 1.5L?,0,false,0,,,,,,
UgzAUOqx_Qa4_1ovk754AaABAg,Miles M,1 year ago,1523820887367,"""a lot wider"" ""about a half inch wider""",0,false,0,,,,,,
UgzFPjKAFPbVBSdBBph4AaABAg,OriginalOrigins,1 year ago,1523820888155,Ooooh look another 2.0t.... Sigh,0,false,0,,,,,,
Ugyd-J7DFbTAl_5UOIx4AaABAg,Autos Arte,1 year ago,1523820888157,Hi,0,false,0,,,,,,
Ugz8fS3CoE1fnQKHltl4AaABAg,O08,1 year ago,1523820888158,your voice is annoying as fuck and youre ridiculously obnoxious,0,false,0,,,,,,
UgzP2x48SrZaGKYtHj14AaABAg,San Felipe,1 year ago,1523820888160,The rear light designs are really awful.  Not sure what Honda was thinking with this.   This  rear light design is enough to stop be from buying even though I like everything else.  I just can't get used to them.,0,false,0,,,,,,
UgxWo2vfuX54vfSkmId4AaABAg,Ichirou Namikaze,1 year ago,1523820888161,Reminds me of the Audi A7/S7,0,false,0,,,,,,
UgznQjPgjjCrZBfn81F4AaABAg,Herakles,1 year ago,1523820888163,I like it looks good! Would consider dumping my 2011 335 for one,0,false,0,,,,,,
UgzJjY2L5bUqxIwOE814AaABAg,S T i G Z,1 year ago,1523820888165,The 2015 Honda radio with no knobs is amazing. No passengers try to change my music because they don't know how 😂😂 in fact they often go for the fan speed knob thinking it controls the radio. It's timeless. Never gets old 😆,0,false,0,,,,,,
UgwAal6tBo0VKsXE0Ul4AaABAg,MJN. RCF,1 year ago,1523820888166,The steering wheel looks veeeeeeeeery familiar and those exhaust tips hahah,0,false,0,,,,,,
UgydLFiqu5lQT9FOF4h4AaABAg,chekvb,1 year ago,1523820888168,"This seems better than my 2017 Maxima in every way.  More passenger room with a much bigger trunk, LED everything, most of the same features but with a 4-way power lumbar, and similar performance with better fuel economy and regular fuel.  But maybe some of the interior isn't as ""nice.""",1,false,0,,,,,,
UgwDc6NWGEvhWUxcOgl4AaABAg,RS1,1 year ago,1523820888169,"The rear end seriously looks exactly like the current buick lacross.  

Overall I like the car. 

Wish the stupid trend of a tablet sticking out of the dash went away. Such an awful trend. Damm you Mercedes. Ever since they did it now everyone wants to copy that. Except theirs actually looks nice.",36,true,8,,,,,,
,,,,,,,,UgwDc6NWGEvhWUxcOgl4AaABAg.8YEOSqPktzW8aPLVGnaJ-E,David Martin,1 year ago,1523820888533,sleepybird09 I actually like it a lot better than how in previous Honda models they had two screens in higher models. Always thought it looked stupid.,2
,,,,,,,,UgwDc6NWGEvhWUxcOgl4AaABAg.8YEOSqPktzW8aavKH5zbyh,RS1,1 year ago,1523820888534,Ryan Martin agreed would rather have one screen flowing with the dash.,0
,,,,,,,,UgwDc6NWGEvhWUxcOgl4AaABAg.8YEOSqPktzW8aeQQHS1-dP,tsdon1 Smithee,1 year ago,1523820888535,"sleepybird09 disagree. Prefer sticking out, in dash makes the dash bigger than it needs to be.",0
,,,,,,,,UgwDc6NWGEvhWUxcOgl4AaABAg.8YEOSqPktzW8aepnaar6Xf,RS1,1 year ago,1523820888536,"tsdon1 Smithee 🤔ummm. .. ï Think the opposite. Either way you will have a dash. Having it built in just makes the dash area smaller. Now you have a dash + tablet screen sticking out of it. 
It's not like the screen is a crt tv. Lol.... 

Ï dont Think this dash is any smaller then the previous gen.",0
,,,,,,,,UgwDc6NWGEvhWUxcOgl4AaABAg.8YEOSqPktzW8aksUtn8D0L,THIS IS #MAGA COUNTRY,1 year ago,1523820888538,"The tablet looks good, how else am I supposed to watch porn while I'm driving?",1
